MAZ_NODE,TAZ_NODE,PUMA,COUNTY,county_name
211845,201375,08516,3,Santa Clara
211846,200371,08522,3,Santa Clara
211847,200445,08515,3,Santa Clara
211848,200534,08515,3,Santa Clara
211849,200538,08515,3,Santa Clara
211850,200447,08515,3,Santa Clara
211851,200447,08515,3,Santa Clara
211852,200449,08515,3,Santa Clara
211853,201383,08519,3,Santa Clara
211854,201388,08519,3,Santa Clara
211855,201461,08519,3,Santa Clara
211856,201388,08519,3,Santa Clara
211857,201277,08517,3,Santa Clara
211858,201238,08517,3,Santa Clara
211859,201434,08516,3,Santa Clara
211860,200223,08522,3,Santa Clara
211861,201217,08517,3,Santa Clara
211862,201284,08517,3,Santa Clara
211863,201430,08516,3,Santa Clara
211864,201255,08517,3,Santa Clara
211865,201284,08517,3,Santa Clara
211866,201247,08517,3,Santa Clara
211867,200192,08506,3,Santa Clara
211868,200193,08506,3,Santa Clara
211869,200335,08506,3,Santa Clara
211870,200329,08506,3,Santa Clara
211871,200790,08506,3,Santa Clara
211872,200790,08506,3,Santa Clara
211873,200790,08506,3,Santa Clara
211874,200574,08519,3,Santa Clara
211875,201192,08519,3,Santa Clara
211876,200571,08519,3,Santa Clara
211877,200571,08519,3,Santa Clara
211878,201187,08519,3,Santa Clara
211879,200763,08519,3,Santa Clara
211880,201362,08516,3,Santa Clara
211881,200767,08519,3,Santa Clara
211882,200768,08519,3,Santa Clara
211883,200766,08519,3,Santa Clara
211884,200877,08519,3,Santa Clara
211885,200485,08515,3,Santa Clara
211886,200526,08515,3,Santa Clara
211887,200489,08515,3,Santa Clara
211888,200520,08515,3,Santa Clara
211889,201020,08521,3,Santa Clara
211890,201055,08521,3,Santa Clara
211891,201055,08521,3,Santa Clara
211892,201055,08521,3,Santa Clara
211893,200751,08519,3,Santa Clara
211894,200750,08519,3,Santa Clara
211895,201093,08519,3,Santa Clara
211896,201093,08519,3,Santa Clara
211897,201094,08519,3,Santa Clara
211898,201094,08519,3,Santa Clara
211899,201089,08519,3,Santa Clara
211900,201090,08519,3,Santa Clara
211901,201090,08519,3,Santa Clara
211902,201089,08519,3,Santa Clara
211903,201082,08519,3,Santa Clara
211904,200709,08510,3,Santa Clara
211905,200709,08510,3,Santa Clara
211906,200708,08510,3,Santa Clara
211907,201161,08510,3,Santa Clara
211908,201159,08510,3,Santa Clara
211909,200921,08511,3,Santa Clara
211910,200550,08511,3,Santa Clara
211911,200617,08511,3,Santa Clara
211912,200617,08511,3,Santa Clara
211913,200635,08512,3,Santa Clara
211914,200605,08512,3,Santa Clara
211915,200605,08512,3,Santa Clara
211916,200246,08507,3,Santa Clara
211917,201078,08519,3,Santa Clara
211918,201077,08519,3,Santa Clara
211919,201306,08517,3,Santa Clara
211920,200900,08510,3,Santa Clara
211921,200906,08511,3,Santa Clara
211922,200906,08511,3,Santa Clara
211923,200256,08507,3,Santa Clara
211924,201379,08516,3,Santa Clara
211925,200396,08522,3,Santa Clara
211926,200401,08522,3,Santa Clara
211927,200368,08522,3,Santa Clara
211928,200578,08520,3,Santa Clara
211929,200935,08505,3,Santa Clara
211930,201017,08505,3,Santa Clara
211931,201072,08520,3,Santa Clara
211932,201065,08505,3,Santa Clara
211933,200926,08520,3,Santa Clara
211934,200176,08506,3,Santa Clara
211935,200062,08506,3,Santa Clara
211936,200168,08506,3,Santa Clara
211937,200572,08519,3,Santa Clara
211938,200572,08519,3,Santa Clara
211939,200559,08519,3,Santa Clara
211940,201152,08519,3,Santa Clara
211941,201152,08519,3,Santa Clara
211942,201149,08519,3,Santa Clara
211943,200507,08515,3,Santa Clara
211944,200506,08515,3,Santa Clara
211945,200507,08515,3,Santa Clara
211946,200410,08522,3,Santa Clara
211947,200418,08522,3,Santa Clara
211948,201244,08517,3,Santa Clara
211949,200774,08517,3,Santa Clara
211950,200709,08510,3,Santa Clara
211951,200709,08510,3,Santa Clara
211952,200708,08510,3,Santa Clara
211953,200249,08507,3,Santa Clara
211954,200232,08507,3,Santa Clara
211955,201078,08519,3,Santa Clara
211956,201077,08519,3,Santa Clara
211957,200795,08519,3,Santa Clara
211958,200960,08519,3,Santa Clara
211959,200958,08519,3,Santa Clara
211960,200900,08510,3,Santa Clara
211961,200310,08518,3,Santa Clara
211962,200976,08518,3,Santa Clara
211963,200978,08518,3,Santa Clara
211964,200950,08518,3,Santa Clara
211965,200998,08521,3,Santa Clara
211966,201008,08505,3,Santa Clara
211967,200898,08519,3,Santa Clara
211968,200973,08519,3,Santa Clara
211969,200975,08519,3,Santa Clara
211970,200324,08518,3,Santa Clara
211971,200323,08518,3,Santa Clara
211972,200286,08518,3,Santa Clara
211973,200947,08521,3,Santa Clara
211974,200992,08521,3,Santa Clara
211975,200131,08507,3,Santa Clara
211976,200129,08507,3,Santa Clara
211977,200273,08518,3,Santa Clara
211978,200260,08518,3,Santa Clara
211979,200949,08518,3,Santa Clara
211980,200949,08518,3,Santa Clara
211981,200949,08518,3,Santa Clara
211982,200266,08518,3,Santa Clara
211983,200993,08521,3,Santa Clara
211984,200996,08521,3,Santa Clara
211985,200942,08521,3,Santa Clara
211986,200457,08515,3,Santa Clara
211987,200457,08515,3,Santa Clara
211988,200495,08515,3,Santa Clara
211989,200222,08522,3,Santa Clara
211990,200200,08522,3,Santa Clara
211991,200204,08522,3,Santa Clara
211992,200204,08522,3,Santa Clara
211993,201451,08516,3,Santa Clara
211994,200096,08507,3,Santa Clara
211995,200096,08507,3,Santa Clara
211996,200006,08508,3,Santa Clara
211997,200012,08508,3,Santa Clara
211998,200012,08508,3,Santa Clara
211999,200012,08508,3,Santa Clara
212000,200020,08508,3,Santa Clara
212001,200020,08508,3,Santa Clara
212002,200020,08508,3,Santa Clara
212003,200013,08508,3,Santa Clara
212004,200013,08508,3,Santa Clara
212005,200013,08508,3,Santa Clara
212006,200013,08508,3,Santa Clara
212007,200012,08508,3,Santa Clara
212008,201182,08510,3,Santa Clara
212009,200606,08511,3,Santa Clara
212010,201445,08516,3,Santa Clara
212011,201445,08516,3,Santa Clara
212012,201445,08516,3,Santa Clara
212013,200092,08507,3,Santa Clara
212014,200091,08507,3,Santa Clara
212015,200540,08515,3,Santa Clara
212016,200789,08519,3,Santa Clara
212017,200407,08522,3,Santa Clara
212018,201200,08517,3,Santa Clara
212019,201469,08516,3,Santa Clara
212020,200378,08522,3,Santa Clara
212021,201040,08505,3,Santa Clara
212022,200828,08505,3,Santa Clara
212023,200416,08522,3,Santa Clara
212024,200395,08522,3,Santa Clara
212025,200513,08515,3,Santa Clara
212026,200938,08520,3,Santa Clara
212027,200938,08520,3,Santa Clara
212028,200185,08506,3,Santa Clara
212029,200057,08506,3,Santa Clara
212030,200074,08506,3,Santa Clara
212031,200070,08506,3,Santa Clara
212032,200175,08506,3,Santa Clara
212033,200062,08506,3,Santa Clara
212034,200475,08515,3,Santa Clara
212035,200526,08515,3,Santa Clara
212036,200520,08515,3,Santa Clara
212037,200887,08508,3,Santa Clara
212038,200887,08508,3,Santa Clara
212039,200891,08508,3,Santa Clara
212040,200736,08508,3,Santa Clara
212041,201021,08521,3,Santa Clara
212042,201055,08521,3,Santa Clara
212043,200592,08520,3,Santa Clara
212044,200749,08519,3,Santa Clara
212045,200749,08519,3,Santa Clara
212046,200752,08519,3,Santa Clara
212047,200750,08519,3,Santa Clara
212048,201093,08519,3,Santa Clara
212049,201090,08519,3,Santa Clara
212050,201090,08519,3,Santa Clara
212051,201082,08519,3,Santa Clara
212052,201419,08516,3,Santa Clara
212053,201442,08516,3,Santa Clara
212054,201219,08517,3,Santa Clara
212055,201288,08517,3,Santa Clara
212056,201287,08517,3,Santa Clara
212057,201217,08517,3,Santa Clara
212058,201223,08517,3,Santa Clara
212059,201284,08517,3,Santa Clara
212060,201283,08517,3,Santa Clara
212061,200807,08510,3,Santa Clara
212062,200912,08510,3,Santa Clara
212063,200030,08508,3,Santa Clara
212064,200030,08508,3,Santa Clara
212065,200008,08508,3,Santa Clara
212066,200008,08508,3,Santa Clara
212067,200008,08508,3,Santa Clara
212068,200015,08508,3,Santa Clara
212069,200010,08508,3,Santa Clara
212070,200791,08510,3,Santa Clara
212071,200632,08512,3,Santa Clara
212072,200626,08512,3,Santa Clara
212073,200626,08512,3,Santa Clara
212074,200626,08512,3,Santa Clara
212075,200867,08507,3,Santa Clara
212076,200867,08507,3,Santa Clara
212077,200961,08519,3,Santa Clara
212078,200967,08519,3,Santa Clara
212079,200953,08519,3,Santa Clara
212080,200963,08519,3,Santa Clara
212081,200967,08519,3,Santa Clara
212082,200263,08519,3,Santa Clara
212083,200292,08519,3,Santa Clara
212084,200970,08519,3,Santa Clara
212085,200789,08519,3,Santa Clara
212086,201071,08520,3,Santa Clara
212087,200798,08520,3,Santa Clara
212088,200938,08520,3,Santa Clara
212089,200301,08518,3,Santa Clara
212090,200916,08512,3,Santa Clara
212091,200272,08518,3,Santa Clara
212092,200272,08518,3,Santa Clara
212093,200949,08518,3,Santa Clara
212094,200981,08518,3,Santa Clara
212095,200302,08518,3,Santa Clara
212096,200270,08518,3,Santa Clara
212097,200275,08518,3,Santa Clara
212098,200319,08518,3,Santa Clara
212099,200281,08518,3,Santa Clara
212100,200652,08511,3,Santa Clara
212101,200654,08511,3,Santa Clara
212102,200920,08512,3,Santa Clara
212103,200669,08512,3,Santa Clara
212104,200923,08511,3,Santa Clara
212105,200397,08522,3,Santa Clara
212106,200117,08507,3,Santa Clara
212107,201025,08505,3,Santa Clara
212108,201025,08505,3,Santa Clara
212109,201025,08505,3,Santa Clara
212110,201025,08505,3,Santa Clara
212111,200934,08505,3,Santa Clara
212112,201014,08505,3,Santa Clara
212113,201014,08505,3,Santa Clara
212114,201025,08505,3,Santa Clara
212115,201025,08505,3,Santa Clara
212116,201025,08505,3,Santa Clara
212117,200932,08520,3,Santa Clara
212118,200932,08520,3,Santa Clara
212119,201018,08521,3,Santa Clara
212120,200457,08515,3,Santa Clara
212121,200457,08515,3,Santa Clara
212122,200222,08522,3,Santa Clara
212123,200204,08522,3,Santa Clara
212124,200204,08522,3,Santa Clara
212125,200204,08522,3,Santa Clara
212126,200203,08522,3,Santa Clara
212127,200204,08522,3,Santa Clara
212128,200606,08511,3,Santa Clara
212129,200614,08511,3,Santa Clara
212130,200611,08511,3,Santa Clara
212131,200610,08511,3,Santa Clara
212132,200695,08510,3,Santa Clara
212133,200695,08510,3,Santa Clara
212134,200695,08510,3,Santa Clara
212135,200243,08507,3,Santa Clara
212136,200597,08508,3,Santa Clara
212137,200597,08508,3,Santa Clara
212138,200599,08508,3,Santa Clara
212139,200126,08507,3,Santa Clara
212140,200126,08507,3,Santa Clara
212141,200126,08507,3,Santa Clara
212142,201373,08516,3,Santa Clara
212143,201373,08516,3,Santa Clara
212144,200440,08522,3,Santa Clara
212145,200525,08522,3,Santa Clara
212146,201277,08517,3,Santa Clara
212147,201268,08517,3,Santa Clara
212148,201453,08516,3,Santa Clara
212149,201273,08517,3,Santa Clara
212150,200218,08522,3,Santa Clara
212151,201435,08516,3,Santa Clara
212152,200082,08506,3,Santa Clara
212153,200593,08506,3,Santa Clara
212154,200593,08506,3,Santa Clara
212155,200082,08506,3,Santa Clara
212156,200337,08506,3,Santa Clara
212157,200332,08506,3,Santa Clara
212158,200360,08506,3,Santa Clara
212159,200336,08506,3,Santa Clara
212160,200335,08506,3,Santa Clara
212161,200147,08506,3,Santa Clara
212162,200353,08506,3,Santa Clara
212163,200353,08506,3,Santa Clara
212164,200339,08506,3,Santa Clara
212165,200074,08506,3,Santa Clara
212166,200083,08507,3,Santa Clara
212167,201384,08519,3,Santa Clara
212168,201384,08519,3,Santa Clara
212169,201461,08519,3,Santa Clara
212170,201382,08519,3,Santa Clara
212171,201391,08519,3,Santa Clara
212172,200898,08519,3,Santa Clara
212173,201147,08519,3,Santa Clara
212174,201145,08519,3,Santa Clara
212175,201145,08519,3,Santa Clara
212176,201144,08519,3,Santa Clara
212177,201133,08519,3,Santa Clara
212178,201134,08519,3,Santa Clara
212179,200517,08515,3,Santa Clara
212180,200201,08522,3,Santa Clara
212181,200220,08522,3,Santa Clara
212182,200219,08522,3,Santa Clara
212183,200215,08522,3,Santa Clara
212184,200623,08511,3,Santa Clara
212185,200623,08511,3,Santa Clara
212186,200676,08512,3,Santa Clara
212187,200676,08512,3,Santa Clara
212188,200673,08512,3,Santa Clara
212189,200647,08511,3,Santa Clara
212190,200628,08512,3,Santa Clara
212191,200628,08512,3,Santa Clara
212192,200628,08512,3,Santa Clara
212193,200631,08512,3,Santa Clara
212194,200631,08512,3,Santa Clara
212195,200787,08519,3,Santa Clara
212196,200782,08519,3,Santa Clara
212197,200782,08519,3,Santa Clara
212198,200786,08519,3,Santa Clara
212199,200786,08519,3,Santa Clara
212200,200990,08521,3,Santa Clara
212201,200989,08518,3,Santa Clara
212202,200989,08518,3,Santa Clara
212203,201008,08505,3,Santa Clara
212204,200266,08518,3,Santa Clara
212205,200261,08519,3,Santa Clara
212206,200316,08518,3,Santa Clara
212207,200992,08521,3,Santa Clara
212208,200400,08522,3,Santa Clara
212209,200400,08522,3,Santa Clara
212210,200400,08522,3,Santa Clara
212211,200399,08522,3,Santa Clara
212212,200399,08522,3,Santa Clara
212213,200399,08522,3,Santa Clara
212214,200734,08520,3,Santa Clara
212215,200830,08520,3,Santa Clara
212216,200916,08512,3,Santa Clara
212217,200688,08512,3,Santa Clara
212218,200664,08512,3,Santa Clara
212219,201057,08520,3,Santa Clara
212220,200665,08512,3,Santa Clara
212221,200665,08512,3,Santa Clara
212222,200667,08520,3,Santa Clara
212223,200668,08520,3,Santa Clara
212224,200902,08510,3,Santa Clara
212225,200902,08510,3,Santa Clara
212226,200902,08510,3,Santa Clara
212227,200620,08511,3,Santa Clara
212228,200024,08511,3,Santa Clara
212229,200014,08508,3,Santa Clara
212230,200005,08508,3,Santa Clara
212231,200383,08522,3,Santa Clara
212232,200372,08522,3,Santa Clara
212233,200512,08515,3,Santa Clara
212234,200458,08522,3,Santa Clara
212235,201247,08517,3,Santa Clara
212236,200099,08507,3,Santa Clara
212237,201232,08517,3,Santa Clara
212238,200009,08508,3,Santa Clara
212239,200011,08508,3,Santa Clara
212240,200649,08511,3,Santa Clara
212241,200684,08512,3,Santa Clara
212242,200685,08512,3,Santa Clara
212243,200685,08512,3,Santa Clara
212244,200683,08512,3,Santa Clara
212245,200683,08512,3,Santa Clara
212246,200677,08512,3,Santa Clara
212247,200677,08512,3,Santa Clara
212248,200632,08512,3,Santa Clara
212249,201364,08516,3,Santa Clara
212250,201478,08516,3,Santa Clara
212251,201420,08516,3,Santa Clara
212252,201420,08516,3,Santa Clara
212253,201420,08516,3,Santa Clara
212254,200377,08522,3,Santa Clara
212255,201413,08516,3,Santa Clara
212256,201482,08516,3,Santa Clara
212257,201269,08517,3,Santa Clara
212258,200885,08510,3,Santa Clara
212259,200782,08519,3,Santa Clara
212260,200786,08519,3,Santa Clara
212261,200786,08519,3,Santa Clara
212262,200782,08519,3,Santa Clara
212263,200233,08507,3,Santa Clara
212264,200252,08507,3,Santa Clara
212265,200231,08507,3,Santa Clara
212266,200248,08507,3,Santa Clara
212267,200881,08519,3,Santa Clara
212268,200881,08519,3,Santa Clara
212269,200694,08519,3,Santa Clara
212270,200694,08519,3,Santa Clara
212271,200693,08519,3,Santa Clara
212272,200513,08515,3,Santa Clara
212273,200513,08515,3,Santa Clara
212274,200513,08515,3,Santa Clara
212275,200577,08520,3,Santa Clara
212276,200584,08520,3,Santa Clara
212277,200925,08520,3,Santa Clara
212278,200661,08512,3,Santa Clara
212279,200818,08506,3,Santa Clara
212280,200929,08510,3,Santa Clara
212281,200929,08510,3,Santa Clara
212282,201184,08510,3,Santa Clara
212283,201051,08521,3,Santa Clara
212284,200699,08512,3,Santa Clara
212285,200810,08512,3,Santa Clara
212286,200917,08512,3,Santa Clara
212287,200652,08511,3,Santa Clara
212288,201170,08510,3,Santa Clara
212289,200917,08512,3,Santa Clara
212290,200117,08507,3,Santa Clara
212291,200638,08511,3,Santa Clara
212292,200923,08511,3,Santa Clara
212293,201416,08516,3,Santa Clara
212294,200397,08522,3,Santa Clara
212295,201459,08516,3,Santa Clara
212296,201459,08516,3,Santa Clara
212297,201479,08516,3,Santa Clara
212298,201459,08516,3,Santa Clara
212299,200129,08507,3,Santa Clara
212300,200117,08507,3,Santa Clara
212301,201025,08505,3,Santa Clara
212302,201025,08505,3,Santa Clara
212303,200978,08518,3,Santa Clara
212304,200988,08518,3,Santa Clara
212305,200986,08518,3,Santa Clara
212306,200204,08522,3,Santa Clara
212307,201016,08505,3,Santa Clara
212308,201016,08505,3,Santa Clara
212309,200799,08520,3,Santa Clara
212310,200905,08510,3,Santa Clara
212311,200905,08510,3,Santa Clara
212312,200905,08510,3,Santa Clara
212313,200905,08510,3,Santa Clara
212314,200905,08510,3,Santa Clara
212315,201333,08507,3,Santa Clara
212316,201347,08507,3,Santa Clara
212317,200702,08510,3,Santa Clara
212318,200701,08510,3,Santa Clara
212319,200701,08510,3,Santa Clara
212320,200700,08510,3,Santa Clara
212321,200700,08510,3,Santa Clara
212322,200883,08519,3,Santa Clara
212323,201106,08519,3,Santa Clara
212324,200511,08515,3,Santa Clara
212325,201475,08516,3,Santa Clara
212326,201456,08516,3,Santa Clara
212327,201456,08516,3,Santa Clara
212328,201371,08516,3,Santa Clara
212329,200510,08515,3,Santa Clara
212330,200501,08515,3,Santa Clara
212331,200490,08515,3,Santa Clara
212332,201296,08517,3,Santa Clara
212333,201280,08517,3,Santa Clara
212334,201076,08519,3,Santa Clara
212335,200960,08519,3,Santa Clara
212336,201316,08517,3,Santa Clara
212337,201323,08517,3,Santa Clara
212338,200471,08515,3,Santa Clara
212339,200060,08506,3,Santa Clara
212340,200033,08506,3,Santa Clara
212341,200189,08506,3,Santa Clara
212342,200189,08506,3,Santa Clara
212343,200054,08506,3,Santa Clara
212344,200068,08506,3,Santa Clara
212345,200506,08515,3,Santa Clara
212346,200497,08515,3,Santa Clara
212347,200433,08515,3,Santa Clara
212348,200539,08515,3,Santa Clara
212349,200595,08508,3,Santa Clara
212350,200596,08508,3,Santa Clara
212351,200596,08508,3,Santa Clara
212352,200596,08508,3,Santa Clara
212353,200594,08508,3,Santa Clara
212354,200031,08508,3,Santa Clara
212355,201168,08510,3,Santa Clara
212356,201168,08510,3,Santa Clara
212357,201161,08510,3,Santa Clara
212358,201182,08510,3,Santa Clara
212359,201182,08510,3,Santa Clara
212360,200923,08511,3,Santa Clara
212361,200923,08511,3,Santa Clara
212362,200642,08511,3,Santa Clara
212363,200684,08512,3,Santa Clara
212364,200685,08512,3,Santa Clara
212365,200685,08512,3,Santa Clara
212366,200677,08512,3,Santa Clara
212367,200677,08512,3,Santa Clara
212368,200884,08510,3,Santa Clara
212369,200885,08510,3,Santa Clara
212370,200885,08510,3,Santa Clara
212371,200787,08519,3,Santa Clara
212372,200785,08519,3,Santa Clara
212373,200785,08519,3,Santa Clara
212374,200991,08521,3,Santa Clara
212375,200368,08522,3,Santa Clara
212376,200368,08522,3,Santa Clara
212377,200399,08522,3,Santa Clara
212378,200392,08522,3,Santa Clara
212379,200369,08522,3,Santa Clara
212380,200369,08522,3,Santa Clara
212381,200416,08522,3,Santa Clara
212382,200277,08518,3,Santa Clara
212383,200949,08518,3,Santa Clara
212384,200978,08518,3,Santa Clara
212385,200979,08505,3,Santa Clara
212386,200983,08505,3,Santa Clara
212387,200983,08505,3,Santa Clara
212388,200981,08518,3,Santa Clara
212389,200978,08518,3,Santa Clara
212390,201015,08505,3,Santa Clara
212391,201015,08505,3,Santa Clara
212392,200824,08505,3,Santa Clara
212393,200825,08505,3,Santa Clara
